Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
20560,Christian Jones,M,11th,Bailey High School,76,77,7,District,4976,3124928
21165,Cheryl Osborne,F,9th,Bailey High School,76,77,7,District,4976,3124928
22420,Christine Robertson,F,12th,Bailey High School,76,77,7,District,4976,3124928
17913,Craig West,M,12th,Bailey High School,76,76,7,District,4976,3124928
18766,Marilyn Cervantes,F,10th,Bailey High School,76,76,7,District,4976,3124928
19344,Ann Campbell,F,10th,Bailey High School,76,76,7,District,4976,3124928
20167,Joshua Vaughn,M,10th,Bailey High School,76,76,7,District,4976,3124928
20664,Tammy Oconnor,F,10th,Bailey High School,76,76,7,District,4976,3124928
18189,James Harris,M,12th,Bailey High School,76,75,7,District,4976,3124928
18310,Chloe Johnson,F,10th,Bailey High School,76,75,7,District,4976,3124928
19364,Heather Stokes,F,9th,Bailey High School,76,75,7,District,4976,3124928
20096,Amber Rhodes,F,11th,Bailey High School,76,74,7,District,4976,3124928
20583,Dwayne Davis,M,10th,Bailey High School,76,74,7,District,4976,3124928
21037,Michael White,M,10th,Bailey High School,76,73,7,District,4976,3124928
22704,Jesse Tucker,M,10th,Bailey High School,76,73,7,District,4976,3124928
19768,Brittney Hughes,F,9th,Bailey High School,76,72,7,District,4976,3124928
19771,Richard Johnson,M,11th,Bailey High School,76,72,7,District,4976,3124928
18141,Harry Brown,M,10th,Bailey High School,76,71,7,District,4976,3124928
21453,Bobby Noble,M,9th,Bailey High School,76,71,7,District,4976,3124928
17946,Jordan Rose,M,12th,Bailey High School,76,70,7,District,4976,3124928
18391,Sarah Jordan,F,11th,Bailey High School,76,70,7,District,4976,3124928
18976,Becky Shields,F,11th,Bailey High School,76,70,7,District,4976,3124928
20537,Erica Mitchell,F,11th,Bailey High School,76,70,7,District,4976,3124928
21868,Tara Rodriguez,F,11th,Bailey High School,76,70,7,District,4976,3124928
18373,Megan Miller,F,9th,Bailey High School,76,69,7,District,4976,3124928
19721,Michele Rodriguez,F,11th,Bailey High School,76,69,7,District,4976,3124928
20359,Ethan Sampson,M,12th,Bailey High School,76,68,7,District,4976,3124928
21278,Walter Clark,M,11th,Bailey High School,76,68,7,District,4976,3124928
22732,Wendy Heath,F,11th,Bailey High School,76,68,7,District,4976,3124928
18443,Shelly Mitchell,F,12th,Bailey High School,76,67,7,District,4976,3124928
18870,Nicole Lopez,F,9th,Bailey High School,76,67,7,District,4976,3124928
19634,John Hernandez,M,12th,Bailey High School,76,67,7,District,4976,3124928
21235,Allen Garrison,M,11th,Bailey High School,76,67,7,District,4976,3124928
22576,Megan Potts,F,10th,Bailey High School,76,67,7,District,4976,3124928
17997,Anthony Spencer,M,9th,Bailey High School,76,66,7,District,4976,3124928
21075,Larry Williams,M,11th,Bailey High School,76,66,7,District,4976,3124928
21637,Christopher Tate,M,9th,Bailey High School,76,66,7,District,4976,3124928
18634,Michelle Wilson,F,10th,Bailey High School,76,65,7,District,4976,3124928
19486,Stephen Lawrence,M,9th,Bailey High School,76,65,7,District,4976,3124928
19689,Cindy Cruz,F,9th,Bailey High School,76,65,7,District,4976,3124928
19944,Nicholas Moore,M,10th,Bailey High School,76,65,7,District,4976,3124928
20292,Angela Cain,F,11th,Bailey High School,76,65,7,District,4976,3124928
22189,Haley Bishop,F,12th,Bailey High School,76,65,7,District,4976,3124928
22265,Carrie Tran,F,10th,Bailey High School,76,65,7,District,4976,3124928
19337,Heidi Kelly,F,12th,Bailey High School,76,64,7,District,4976,3124928
21383,Amber Rios,F,12th,Bailey High School,76,64,7,District,4976,3124928
18679,Stephanie Robinson,F,10th,Bailey High School,76,63,7,District,4976,3124928
19140,Heidi Harris,F,10th,Bailey High School,76,63,7,District,4976,3124928
19330,Tina Salazar,F,10th,Bailey High School,76,63,7,District,4976,3124928
19832,Gavin Johnson,M,12th,Bailey High School,76,63,7,District,4976,3124928
19087,Mr. Jesse Bell,M,9th,Bailey High School,76,62,7,District,4976,3124928
19890,Olivia Griffin,F,11th,Bailey High School,76,62,7,District,4976,3124928
20261,Ruth Walker,F,11th,Bailey High School,76,62,7,District,4976,3124928
22245,Natasha Davies,F,9th,Bailey High School,76,62,7,District,4976,3124928
18809,Amanda Johnson,F,9th,Bailey High School,76,61,7,District,4976,3124928
18955,Oscar Ellis,M,12th,Bailey High School,76,61,7,District,4976,3124928
19551,Corey Benjamin,M,9th,Bailey High School,76,61,7,District,4976,3124928
20336,Jason Payne,M,12th,Bailey High School,76,61,7,District,4976,3124928
20906,Chelsey Villanueva,F,9th,Bailey High School,76,61,7,District,4976,3124928
20960,Christopher Thompson,M,9th,Bailey High School,76,61,7,District,4976,3124928
21265,Jake Roberson,M,11th,Bailey High School,76,61,7,District,4976,3124928
22234,Joseph Butler,M,12th,Bailey High School,76,61,7,District,4976,3124928
17970,Catherine Brown,F,11th,Bailey High School,76,60,7,District,4976,3124928
19814,Stacey Mcgee,F,10th,Bailey High School,76,60,7,District,4976,3124928
22367,Cheryl Sellers,F,10th,Bailey High School,76,60,7,District,4976,3124928
18920,Wendy Rivera,F,9th,Bailey High School,76,59,7,District,4976,3124928
20886,Ricardo Williams,M,12th,Bailey High School,76,59,7,District,4976,3124928
21603,Paul Davis,M,10th,Bailey High School,76,59,7,District,4976,3124928
17942,Cody Lee,M,11th,Bailey High School,76,58,7,District,4976,3124928
18343,Cassandra Taylor,F,10th,Bailey High School,76,57,7,District,4976,3124928
18371,Kevin Lynn,M,10th,Bailey High School,76,57,7,District,4976,3124928
19611,Tammy Lee,F,10th,Bailey High School,76,57,7,District,4976,3124928
20692,Jose Thornton,M,12th,Bailey High School,76,57,7,District,4976,3124928
22290,Kevin Castillo,M,11th,Bailey High School,76,57,7,District,4976,3124928
20276,Douglas Wilson,M,10th,Bailey High School,76,56,7,District,4976,3124928
21134,Theresa Smith,F,12th,Bailey High School,76,56,7,District,4976,3124928
18043,Jeffrey Rivera,M,10th,Bailey High School,76,55,7,District,4976,3124928
20717,Julie Gamble,F,11th,Bailey High School,76,55,7,District,4976,3124928
22093,Randy Garrett,M,11th,Bailey High School,76,55,7,District,4976,3124928
18285,Nancy Alexander,F,12th,Bailey High School,75,99,7,District,4976,3124928
19209,Chad Boyer,M,12th,Bailey High School,75,99,7,District,4976,3124928
19924,Mark Hickman,M,10th,Bailey High School,75,99,7,District,4976,3124928
19753,Nancy Kane,F,11th,Bailey High School,75,98,7,District,4976,3124928
20064,Samantha Lopez,F,12th,Bailey High School,75,98,7,District,4976,3124928
22148,Michele Terry,F,9th,Bailey High School,75,98,7,District,4976,3124928
20058,Lauren Cameron,F,12th,Bailey High School,75,97,7,District,4976,3124928
21268,Sandra Smith,F,11th,Bailey High School,75,97,7,District,4976,3124928
21404,Jennifer Jennings,F,11th,Bailey High School,75,97,7,District,4976,3124928
18494,Robert Raymond,M,10th,Bailey High School,75,96,7,District,4976,3124928
19692,Brian Silva,M,9th,Bailey High School,75,96,7,District,4976,3124928
20180,Jon Valdez,M,11th,Bailey High School,75,96,7,District,4976,3124928
20268,Jeffrey Shannon,M,11th,Bailey High School,75,96,7,District,4976,3124928
20430,Ian Hart,M,11th,Bailey High School,75,96,7,District,4976,3124928
20666,Lisa Garcia,F,12th,Bailey High School,75,96,7,District,4976,3124928
18415,Daniel Murray,M,10th,Bailey High School,75,95,7,District,4976,3124928
19317,Daniel Hart,M,9th,Bailey High School,75,95,7,District,4976,3124928
19392,Brenda Romero,F,11th,Bailey High School,75,95,7,District,4976,3124928
20697,Sarah Miller,F,9th,Bailey High School,75,95,7,District,4976,3124928
20739,Robert Foster,M,12th,Bailey High School,75,95,7,District,4976,3124928
22435,Danielle Banks,F,11th,Bailey High School,75,95,7,District,4976,3124928
22466,Robin Mitchell,F,10th,Bailey High School,75,95,7,District,4976,3124928
22590,Reginald Molina,M,9th,Bailey High School,75,95,7,District,4976,3124928
22402,Kimberly Baker,F,10th,Bailey High School,75,94,7,District,4976,3124928
22545,Richard Davis,M,11th,Bailey High School,75,94,7,District,4976,3124928
19502,Jeffrey Green,M,9th,Bailey High School,75,93,7,District,4976,3124928
21255,Michael Bates,M,12th,Bailey High School,75,93,7,District,4976,3124928
21586,Victoria Myers,F,12th,Bailey High School,75,93,7,District,4976,3124928
21672,William Peterson,M,9th,Bailey High School,75,93,7,District,4976,3124928
22002,Elizabeth Williams,F,10th,Bailey High School,75,93,7,District,4976,3124928
22114,Jordan Gomez,F,10th,Bailey High School,75,93,7,District,4976,3124928
22739,Kristina Paul,F,12th,Bailey High School,75,93,7,District,4976,3124928
20543,Danielle Hale,F,12th,Bailey High School,75,92,7,District,4976,3124928
20899,Melvin Woods,M,10th,Bailey High School,75,92,7,District,4976,3124928
22430,Vicki Berry,F,11th,Bailey High School,75,91,7,District,4976,3124928
18378,Matthew Weber,M,11th,Bailey High School,75,90,7,District,4976,3124928
20224,Kevin Johnson,M,9th,Bailey High School,75,90,7,District,4976,3124928
19104,Eric Edwards,M,9th,Bailey High School,75,89,7,District,4976,3124928
22036,Michael Foley,M,9th,Bailey High School,75,89,7,District,4976,3124928
20226,Anthony Meadows,M,9th,Bailey High School,75,88,7,District,4976,3124928
20633,Jessica Chapman,F,10th,Bailey High School,75,88,7,District,4976,3124928
22822,Tyler Smith,M,9th,Bailey High School,75,88,7,District,4976,3124928
18521,Kevin Smith,M,11th,Bailey High School,75,87,7,District,4976,3124928
21409,Mrs. Amanda Rose,F,9th,Bailey High School,75,87,7,District,4976,3124928
21482,Michael Cordova,M,12th,Bailey High School,75,87,7,District,4976,3124928
21886,Terrence Welch,M,11th,Bailey High School,75,87,7,District,4976,3124928
22040,Raymond Nguyen,M,11th,Bailey High School,75,87,7,District,4976,3124928
18581,Denise David,F,10th,Bailey High School,75,86,7,District,4976,3124928
19241,Elizabeth Thompson,F,11th,Bailey High School,75,86,7,District,4976,3124928
20928,Jessica Ellis,F,12th,Bailey High School,75,86,7,District,4976,3124928
22716,Susan Williams,F,10th,Bailey High School,75,86,7,District,4976,3124928
22782,Joe Nunez,M,9th,Bailey High School,75,86,7,District,4976,3124928
18393,Kayla Cummings,F,11th,Bailey High School,75,85,7,District,4976,3124928
19208,Justin Powell,M,9th,Bailey High School,75,85,7,District,4976,3124928
21167,Sierra Kent,F,12th,Bailey High School,75,85,7,District,4976,3124928
22555,April Lowe,F,11th,Bailey High School,75,85,7,District,4976,3124928
18608,Stephanie Giles,F,10th,Bailey High School,75,84,7,District,4976,3124928
19193,Ryan Smith,M,9th,Bailey High School,75,84,7,District,4976,3124928
21963,Donna Holmes,F,9th,Bailey High School,75,84,7,District,4976,3124928
22607,David Torres,M,9th,Bailey High School,75,84,7,District,4976,3124928
18672,Bryan Moore,M,9th,Bailey High School,75,83,7,District,4976,3124928
19378,Courtney Gibson,F,9th,Bailey High School,75,83,7,District,4976,3124928
19632,Mark Jackson,M,11th,Bailey High School,75,83,7,District,4976,3124928
18183,Joyce Knight,F,12th,Bailey High School,75,82,7,District,4976,3124928
18532,Melissa Anderson,F,9th,Bailey High School,75,82,7,District,4976,3124928
19219,James Holmes,M,10th,Bailey High School,75,82,7,District,4976,3124928
19978,Kirsten Clark,F,11th,Bailey High School,75,82,7,District,4976,3124928
21633,Christina Haynes,F,10th,Bailey High School,75,82,7,District,4976,3124928
20049,Amber Villanueva,F,9th,Bailey High School,75,81,7,District,4976,3124928
20649,Felicia Campbell,F,9th,Bailey High School,75,81,7,District,4976,3124928
19386,Monica Bates,F,12th,Bailey High School,75,80,7,District,4976,3124928
19615,Jonathan Johnson,M,11th,Bailey High School,75,80,7,District,4976,3124928
20363,Robert Robles,M,11th,Bailey High School,75,80,7,District,4976,3124928
19940,Debra Franklin,F,12th,Bailey High School,75,79,7,District,4976,3124928
21068,Ashley Ray,F,10th,Bailey High School,75,79,7,District,4976,3124928
22239,Steven Hanson,M,9th,Bailey High School,75,79,7,District,4976,3124928
22617,Heather Allen,F,11th,Bailey High School,75,79,7,District,4976,3124928
19836,Cody Williams,M,11th,Bailey High School,75,78,7,District,4976,3124928
20719,Katherine Benjamin,F,10th,Bailey High School,75,78,7,District,4976,3124928
22622,David Ibarra,M,11th,Bailey High School,75,78,7,District,4976,3124928
18375,Steven Jones,M,11th,Bailey High School,75,77,7,District,4976,3124928
18407,William Tyler,M,10th,Bailey High School,75,77,7,District,4976,3124928
19352,James Byrd,M,12th,Bailey High School,75,77,7,District,4976,3124928
21975,Scott Anderson,M,10th,Bailey High School,75,77,7,District,4976,3124928
22186,Kristin Schroeder,F,11th,Bailey High School,75,77,7,District,4976,3124928
18654,Donald Gray,M,12th,Bailey High School,75,76,7,District,4976,3124928
18767,Taylor Thompson,M,12th,Bailey High School,75,76,7,District,4976,3124928
19189,Nicole Burke,F,11th,Bailey High School,75,76,7,District,4976,3124928
19229,Sean Ward,M,12th,Bailey High School,75,76,7,District,4976,3124928
19996,Kelsey Harris,F,9th,Bailey High School,75,75,7,District,4976,3124928
21327,Jeanette Young,F,9th,Bailey High School,75,75,7,District,4976,3124928
21744,Kristin Carlson,F,10th,Bailey High School,75,75,7,District,4976,3124928
18536,Marissa Blevins,F,9th,Bailey High School,75,74,7,District,4976,3124928
22310,Eric Sampson,M,12th,Bailey High School,75,74,7,District,4976,3124928
22586,Tina Mayer,F,12th,Bailey High School,75,74,7,District,4976,3124928
19623,Allen Garcia,M,12th,Bailey High School,75,73,7,District,4976,3124928
20206,Patricia Russell,F,11th,Bailey High School,75,73,7,District,4976,3124928
22286,Richard Cohen,M,12th,Bailey High School,75,73,7,District,4976,3124928
22510,Daryl Gregory,M,9th,Bailey High School,75,72,7,District,4976,3124928
22696,Sara Rose,F,11th,Bailey High School,75,72,7,District,4976,3124928
22719,Nancy Smith,F,9th,Bailey High School,75,72,7,District,4976,3124928
20125,Ryan Thompson,M,12th,Bailey High School,75,71,7,District,4976,3124928
21391,Kevin Coffey,M,11th,Bailey High School,75,71,7,District,4976,3124928
21485,Robert Olson DVM,M,10th,Bailey High School,75,71,7,District,4976,3124928
21869,Corey Berry,M,9th,Bailey High School,75,71,7,District,4976,3124928
22038,Lawrence Mitchell,M,10th,Bailey High School,75,71,7,District,4976,3124928
19349,Gary Jackson,M,11th,Bailey High School,75,70,7,District,4976,3124928
20150,Veronica Johnson,F,10th,Bailey High School,75,70,7,District,4976,3124928
21334,Sandra Oliver,F,12th,Bailey High School,75,70,7,District,4976,3124928
20539,Haley Campbell,F,12th,Bailey High School,75,69,7,District,4976,3124928
21273,Kenneth Santiago MD,M,9th,Bailey High School,75,69,7,District,4976,3124928
21478,Mary Garza,F,9th,Bailey High School,75,69,7,District,4976,3124928
21893,Philip Anderson,M,11th,Bailey High School,75,69,7,District,4976,3124928
22133,Amanda Nielsen,F,11th,Bailey High School,75,69,7,District,4976,3124928
17928,Kristin Johnson,F,9th,Bailey High School,75,68,7,District,4976,3124928
18505,Adrian Diaz,M,11th,Bailey High School,75,68,7,District,4976,3124928
18627,Robert Bates,M,10th,Bailey High School,75,68,7,District,4976,3124928
18804,Melissa Mccoy,F,12th,Bailey High School,75,68,7,District,4976,3124928
19072,Kevin Gutierrez,M,10th,Bailey High School,75,68,7,District,4976,3124928
20091,James Delgado,M,12th,Bailey High School,75,68,7,District,4976,3124928
20137,Mrs. Carla Humphrey,F,11th,Bailey High School,75,68,7,District,4976,3124928
20308,Leonard Gonzales,M,11th,Bailey High School,75,68,7,District,4976,3124928
21750,Julie Hunt,F,10th,Bailey High School,75,68,7,District,4976,3124928
18750,Jessica Bauer,F,9th,Bailey High School,75,67,7,District,4976,3124928
19487,Tracey Ochoa,F,9th,Bailey High School,75,67,7,District,4976,3124928
19828,Matthew Taylor,M,9th,Bailey High School,75,67,7,District,4976,3124928
20324,Jackie Ortiz,F,10th,Bailey High School,75,67,7,District,4976,3124928
21960,Robert Hendrix,M,9th,Bailey High School,75,67,7,District,4976,3124928
22779,Katherine Horn,F,12th,Bailey High School,75,67,7,District,4976,3124928
18545,Nicholas Daniel,M,9th,Bailey High School,75,66,7,District,4976,3124928
18671,Lori Smith,F,9th,Bailey High School,75,66,7,District,4976,3124928
18774,Kelly Becker,F,10th,Bailey High School,75,66,7,District,4976,3124928
19738,Elizabeth Joseph,F,12th,Bailey High School,75,66,7,District,4976,3124928
20541,Ronald Matthews PhD,M,12th,Bailey High School,75,66,7,District,4976,3124928
20769,Bradley Snyder,M,11th,Bailey High School,75,66,7,District,4976,3124928
21372,Michael Fisher,M,11th,Bailey High School,75,66,7,District,4976,3124928
22405,Melissa Owens,F,9th,Bailey High School,75,66,7,District,4976,3124928
17906,Richard Duran,M,11th,Bailey High School,75,65,7,District,4976,3124928
18899,Stacey Miller,F,12th,Bailey High School,75,65,7,District,4976,3124928
20230,Melissa Davis,F,11th,Bailey High School,75,65,7,District,4976,3124928
22141,Sarah Rodriguez,F,11th,Bailey High School,75,65,7,District,4976,3124928
17959,Kathryn Rosario,F,10th,Bailey High School,75,64,7,District,4976,3124928
19825,Sarah Jones,F,11th,Bailey High School,75,64,7,District,4976,3124928
21182,Michael Kennedy,M,9th,Bailey High School,75,64,7,District,4976,3124928
17900,Ashley Bowman,F,12th,Bailey High School,75,63,7,District,4976,3124928
21152,Daniel Clark,M,11th,Bailey High School,75,63,7,District,4976,3124928
18895,Calvin Jones,M,10th,Bailey High School,75,62,7,District,4976,3124928
20471,Nancy Ball,F,12th,Bailey High School,75,62,7,District,4976,3124928
20893,Donna Johnson,F,10th,Bailey High School,75,62,7,District,4976,3124928
21687,Christopher Hernandez,M,10th,Bailey High School,75,62,7,District,4976,3124928
21827,Brenda Williams,F,10th,Bailey High School,75,62,7,District,4976,3124928
